record_date,batch_id,product_name,inspection_stage,inspection_score,inspection_result,deviation_severity,open_ncrs_count,capa_pending_count,capa_critical_count,capa_major_count,audit_score_pct,previous_audit_score_pct,deviation_critical_count,deviation_major_count,deviation_minor_count,audit1_name,audit1_department,audit1_date,audit1_priority,audit2_name,audit2_department,audit2_date,audit2_priority,audit3_name,audit3_department,audit3_date,audit3_priority
2026-11-24,BTC-20261124-004,Atorvastatin 20mg,In-Process,94,Pass,None,7,3,0,1,99.1,99.7,0,1,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-24,BTC-20261124-005,Omeprazole 20mg,Final Release,88,Pass,Minor,7,3,0,1,99.1,99.7,0,1,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-25,BTC-20261125-001,Amoxicillin 500mg,Stability,95,Pass,None,1,1,0,0,98.8,99.1,0,0,3,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-25,BTC-20261125-002,Metformin 1g,In-Process,93,Pass,None,1,1,0,0,98.8,99.1,0,0,3,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-25,BTC-20261125-003,Azithromycin 250mg,Final Release,95,Pass,Minor,1,1,0,0,98.8,99.1,0,0,3,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-25,BTC-20261125-004,Atorvastatin 20mg,Final Release,95,Pass,None,1,1,0,0,98.8,99.1,0,0,3,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-25,BTC-20261125-005,Ibuprofen 400mg,Stability,96,Pass,None,1,1,0,0,98.8,99.1,0,0,3,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-25,BTC-20261125-006,Ciprofloxacin 500mg,In-Process,91,Cond.Pass,Minor,1,1,0,0,98.8,99.1,0,0,3,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-26,BTC-20261126-001,Ciprofloxacin 500mg,Stability,86,Cond.Pass,Major,2,2,0,2,98.7,98.8,0,2,6,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-26,BTC-20261126-002,Atorvastatin 20mg,In-Process,91,Cond.Pass,Major,2,2,0,2,98.7,98.8,0,2,6,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-26,BTC-20261126-003,Ibuprofen 400mg,In-Process,95,Pass,Minor,2,2,0,2,98.7,98.8,0,2,6,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-26,BTC-20261126-004,Amlodipine 5mg,Incoming,97,Pass,Minor,2,2,0,2,98.7,98.8,0,2,6,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-26,BTC-20261126-005,Paracetamol 650mg,In-Process,92,Pass,None,2,2,0,2,98.7,98.8,0,2,6,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-27,BTC-20261127-001,Azithromycin 250mg,Final Release,98,Pass,Minor,1,0,0,0,98.3,98.7,0,0,7,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-27,BTC-20261127-002,Omeprazole 20mg,Final Release,96,Pass,Minor,1,0,0,0,98.3,98.7,0,0,7,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-27,BTC-20261127-003,Metformin 1g,Incoming,93,Pass,Minor,1,0,0,0,98.3,98.7,0,0,7,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-27,BTC-20261127-004,Amoxicillin 500mg,Stability,97,Pass,Minor,1,0,0,0,98.3,98.7,0,0,7,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-27,BTC-20261127-005,Atorvastatin 20mg,Final Release,91,Pass,None,1,0,0,0,98.3,98.7,0,0,7,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-27,BTC-20261127-006,Ibuprofen 400mg,Final Release,97,Pass,None,1,0,0,0,98.3,98.7,0,0,7,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-27,BTC-20261127-007,Amlodipine 5mg,In-Process,100,Pass,None,1,0,0,0,98.3,98.7,0,0,7,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-28,BTC-20261128-001,Metformin 1g,In-Process,99,Pass,None,3,2,0,0,98.1,98.3,0,0,4,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-28,BTC-20261128-002,Ciprofloxacin 500mg,In-Process,93,Pass,None,3,2,0,0,98.1,98.3,0,0,4,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-29,BTC-20261129-001,Metformin 1g,Final Release,95,Pass,None,4,2,0,0,98.5,98.1,0,0,0,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-29,BTC-20261129-002,Ciprofloxacin 500mg,Stability,92,Pass,None,4,2,0,0,98.5,98.1,0,0,0,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-29,BTC-20261129-003,Ibuprofen 400mg,In-Process,95,Pass,Minor,4,2,0,0,98.5,98.1,0,0,0,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-29,BTC-20261129-004,Atorvastatin 20mg,Incoming,94,Pass,None,4,2,0,0,98.5,98.1,0,0,0,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-30,BTC-20261130-001,Omeprazole 20mg,Incoming,95,Pass,Minor,3,0,0,0,98.3,98.5,0,1,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-30,BTC-20261130-002,Amlodipine 5mg,Incoming,97,Pass,None,3,0,0,0,98.3,98.5,0,1,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-30,BTC-20261130-003,Ibuprofen 400mg,Final Release,95,Pass,None,3,0,0,0,98.3,98.5,0,1,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-30,BTC-20261130-004,Amoxicillin 500mg,In-Process,100,Pass,None,3,0,0,0,98.3,98.5,0,1,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-30,BTC-20261130-005,Ciprofloxacin 500mg,In-Process,96,Pass,Minor,3,0,0,0,98.3,98.5,0,1,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-12-01,BTC-20261201-001,Amoxicillin 500mg,In-Process,95,Pass,None,0,0,0,0,98.9,98.3,0,0,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-12-01,BTC-20261201-002,Metformin 1g,Stability,95,Pass,None,0,0,0,0,98.9,98.3,0,0,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-12-01,BTC-20261201-003,Omeprazole 20mg,Stability,100,Pass,None,0,0,0,0,98.9,98.3,0,0,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-12-01,BTC-20261201-004,Ibuprofen 400mg,In-Process,93,Pass,None,0,0,0,0,98.9,98.3,0,0,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-12-01,BTC-20261201-005,Atorvastatin 20mg,Incoming,92,Cond.Pass,Major,0,0,0,0,98.9,98.3,0,0,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-12-02,BTC-20261202-001,Amoxicillin 500mg,In-Process,83,Cond.Pass,Major,7,4,1,3,94.3,98.9,1,4,18,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-12-02,BTC-20261202-002,Atorvastatin 20mg,In-Process,96,Pass,None,7,4,1,3,94.3,98.9,1,4,18,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-12-02,BTC-20261202-003,Metformin 1g,In-Process,89,Pass,None,7,4,1,3,94.3,98.9,1,4,18,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-12-02,BTC-20261202-004,Azithromycin 250mg,Stability,82,Cond.Pass,Major,7,4,1,3,94.3,98.9,1,4,18,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-12-02,BTC-20261202-005,Paracetamol 650mg,In-Process,92,Cond.Pass,Minor,7,4,1,3,94.3,98.9,1,4,18,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-12-02,BTC-20261202-006,Ciprofloxacin 500mg,In-Process,83,Cond.Pass,Minor,7,4,1,3,94.3,98.9,1,4,18,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-12-03,BTC-20261203-001,Ciprofloxacin 500mg,In-Process,91,Cond.Pass,Major,4,1,0,0,97.7,97.1,0,0,7,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium,Environmental Monitoring,Quality Control,2026-12-22,Low
2026-12-03,BTC-20261203-002,Amlodipine 5mg,In-Process,99,Pass,None,4,1,0,0,97.7,97.1,0,0,7,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium,Environmental Monitoring,Quality Control,2026-12-22,Low
2026-12-03,BTC-20261203-003,Omeprazole 20mg,Stability,94,Pass,Minor,4,1,0,0,97.7,97.1,0,0,7,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium,Environmental Monitoring,Quality Control,2026-12-22,Low
2026-12-03,BTC-20261203-004,Azithromycin 250mg,In-Process,90,Pass,None,4,1,0,0,97.7,97.1,0,0,7,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium,Environmental Monitoring,Quality Control,2026-12-22,Low
2026-12-03,BTC-20261203-005,Cetirizine 10mg,Incoming,96,Pass,None,4,1,0,0,97.7,97.1,0,0,7,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium,Environmental Monitoring,Quality Control,2026-12-22,Low
2026-12-03,BTC-20261203-006,Metformin 1g,In-Process,93,Pass,Minor,4,1,0,0,97.7,97.1,0,0,7,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium,Environmental Monitoring,Quality Control,2026-12-22,Low
2026-12-03,BTC-20261203-007,Ibuprofen 400mg,Final Release,100,Pass,None,4,1,0,0,97.7,97.1,0,0,7,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium,Environmental Monitoring,Quality Control,2026-12-22,Low
2026-12-04,BTC-20261204-001,Ciprofloxacin 500mg,In-Process,89,Pass,None,12,3,0,1,98.3,97.7,0,1,4,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-04,BTC-20261204-002,Atorvastatin 20mg,Incoming,92,Cond.Pass,Major,12,3,0,1,98.3,97.7,0,1,4,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-04,BTC-20261204-003,Ibuprofen 400mg,In-Process,93,Pass,None,12,3,0,1,98.3,97.7,0,1,4,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-04,BTC-20261204-004,Paracetamol 650mg,Incoming,97,Pass,None,12,3,0,1,98.3,97.7,0,1,4,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-04,BTC-20261204-005,Omeprazole 20mg,In-Process,94,Pass,Minor,12,3,0,1,98.3,97.7,0,1,4,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-04,BTC-20261204-006,Azithromycin 250mg,In-Process,100,Pass,None,12,3,0,1,98.3,97.7,0,1,4,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-05,BTC-20261205-001,Ciprofloxacin 500mg,Final Release,93,Pass,Minor,5,0,0,0,98.4,98.3,0,0,4,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-05,BTC-20261205-002,Atorvastatin 20mg,In-Process,96,Pass,None,5,0,0,0,98.4,98.3,0,0,4,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-05,BTC-20261205-003,Azithromycin 250mg,Final Release,98,Pass,None,5,0,0,0,98.4,98.3,0,0,4,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-06,BTC-20261206-001,Ibuprofen 400mg,Stability,85,Cond.Pass,Minor,14,7,3,2,94.5,98.4,3,3,18,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-06,BTC-20261206-002,Amlodipine 5mg,Final Release,92,Pass,None,14,7,3,2,94.5,98.4,3,3,18,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-07,BTC-20261207-001,Omeprazole 20mg,In-Process,92,Cond.Pass,Major,2,1,0,0,96.2,97.2,0,1,2,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-07,BTC-20261207-002,Atorvastatin 20mg,In-Process,93,Pass,Minor,2,1,0,0,96.2,97.2,0,1,2,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-07,BTC-20261207-003,Metformin 1g,Final Release,93,Pass,Minor,2,1,0,0,96.2,97.2,0,1,2,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-07,BTC-20261207-004,Cetirizine 10mg,Final Release,97,Pass,Minor,2,1,0,0,96.2,97.2,0,1,2,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-07,BTC-20261207-005,Azithromycin 250mg,In-Process,92,Cond.Pass,Minor,2,1,0,0,96.2,97.2,0,1,2,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-08,BTC-20261208-001,Ciprofloxacin 500mg,In-Process,95,Pass,None,1,1,0,0,95.7,96.2,0,0,0,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-08,BTC-20261208-002,Metformin 1g,In-Process,97,Pass,None,1,1,0,0,95.7,96.2,0,0,0,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-08,BTC-20261208-003,Amlodipine 5mg,Final Release,95,Pass,None,1,1,0,0,95.7,96.2,0,0,0,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-09,BTC-20261209-001,Ciprofloxacin 500mg,In-Process,89,Pass,None,3,3,0,1,96.2,95.7,0,1,5,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-09,BTC-20261209-002,Omeprazole 20mg,Final Release,97,Pass,None,3,3,0,1,96.2,95.7,0,1,5,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-09,BTC-20261209-003,Ibuprofen 400mg,In-Process,96,Pass,None,3,3,0,1,96.2,95.7,0,1,5,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-09,BTC-20261209-004,Amlodipine 5mg,Final Release,97,Pass,None,3,3,0,1,96.2,95.7,0,1,5,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-09,BTC-20261209-005,Atorvastatin 20mg,In-Process,96,Pass,None,3,3,0,1,96.2,95.7,0,1,5,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-09,BTC-20261209-006,Paracetamol 650mg,Stability,93,Pass,None,3,3,0,1,96.2,95.7,0,1,5,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-10,BTC-20261210-001,Amoxicillin 500mg,Final Release,94,Pass,Minor,3,2,0,0,95.9,96.2,0,0,0,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-10,BTC-20261210-002,Azithromycin 250mg,In-Process,90,Pass,Minor,3,2,0,0,95.9,96.2,0,0,0,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-10,BTC-20261210-003,Atorvastatin 20mg,In-Process,98,Pass,Minor,3,2,0,0,95.9,96.2,0,0,0,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
2026-12-10,BTC-20261210-004,Ciprofloxacin 500mg,In-Process,98,Pass,None,3,2,0,0,95.9,96.2,0,0,0,Environmental Monitoring,Quality Control,2026-12-22,Low,Supplier Qualification,Procurement,2026-12-31,Medium,Internal GMP Audit,Manufacturing,2027-01-08,High
