record_date,shift,total_units_produced,units_target,capacity_utilization_pct,on_time_delivery_pct,open_issues_count,area_granulation_units,area_compression_units,area_coating_units,area_packaging_units,area_others_units,batch_id,batch_status,total_batches,batches_completed,batches_in_progress,batches_pending,batches_on_hold,granulator_speed_rpm,coater_inlet_temp_celsius,compression_force_kn,humidity_pct_rh,differential_pressure_pa,water_system_toc_ppb,alert_high_count,alert_medium_count,alert_low_count,activity_equipment_calibration_due,activity_preventive_maintenance_due,activity_changeover_scheduled,activity_qc_review_time
2026-11-16,Morning,452993,414914,67.0,92.5,1,153598,132903,85388,81103,1,BT202611161,Completed,25,13,8,2,2,451,58.4,17.1,43.7,10.2,111.6,1,1,3,4,1,3,15:45
2026-11-16,Afternoon,420894,394168,70.4,93.1,0,145394,117225,83529,74744,2,BT202611162,Completed,23,10,7,2,4,455,58.0,18.8,39.5,10.0,112.5,0,1,0,4,0,2,14:15
2026-11-16,Night,353141,365124,67.5,90.2,1,122549,104655,71014,54922,1,BT202611163,In Progress,22,7,7,1,7,447,57.4,17.3,39.2,10.8,126.9,0,0,1,5,4,2,15:15
2026-11-17,Morning,425413,415711,65.2,92.2,5,143468,124956,86670,70318,1,BT202611171,Completed,25,12,8,3,2,448,59.0,20.0,40.3,12.5,112.1,2,3,3,3,4,2,14:15
2026-11-17,Afternoon,407781,394925,69.6,92.6,6,143578,110410,90698,63093,2,BT202611172,Completed,21,10,6,2,3,448,59.6,18.5,39.4,13.3,113.5,2,0,4,3,6,4,14:15
2026-11-17,Night,366217,365825,65.3,90.4,4,130726,104285,81835,49368,3,BT202611173,In Progress,20,7,6,2,5,449,58.4,19.3,39.9,12.1,118.4,1,1,2,3,4,3,11:30
2026-11-18,Morning,408297,411549,65.0,89.5,2,142318,128298,80732,56948,1,BT202611181,In Progress,27,15,10,3,0,449,55.8,17.1,40.7,11.1,112.6,2,2,3,3,3,0,14:15
2026-11-18,Afternoon,385947,390971,68.2,93.1,2,131065,108050,83192,63638,2,BT202611182,Completed,23,10,8,1,4,460,57.3,17.6,41.6,12.1,96.8,1,3,0,1,5,1,14:00
2026-11-18,Night,361123,362163,63.5,90.9,2,114574,111978,76068,58501,2,BT202611183,On Hold,23,9,8,1,5,453,57.4,19.2,41.7,11.2,118.2,2,2,1,1,7,2,11:00
2026-11-19,Morning,411879,432801,76.9,98.5,5,134228,118714,84226,74709,2,BT202611191,In Progress,26,11,8,2,5,447,56.5,18.1,44.8,11.0,121.5,0,1,2,1,0,1,09:00
2026-11-19,Afternoon,405731,411160,72.1,99,4,130837,122306,83301,69286,1,BT202611192,Completed,23,12,7,3,1,448,57.7,18.2,44.2,11.1,130.2,0,0,0,0,1,4,11:30
2026-11-19,Night,385016,380864,72.0,94.5,3,126697,118107,83717,56494,1,BT202611193,Completed,21,8,5,1,7,459,58.1,17.4,46.3,12.1,112.1,0,2,2,2,3,3,09:15
2026-11-20,Morning,398868,426775,67.7,85.5,5,139487,117625,80844,60911,1,BT202611201,Completed,22,11,7,2,2,463,58.8,19.9,43.1,9.3,118.9,0,2,1,3,3,1,10:00
2026-11-20,Afternoon,363924,405436,68.6,85.8,3,119911,110639,74968,58404,2,BT202611202,Completed,20,8,7,2,3,456,59.2,20.9,42.8,10.3,130.9,1,0,1,3,0,3,11:15
2026-11-20,Night,362538,375562,66.7,83.7,3,119472,105037,78960,59067,2,BT202611203,Completed,17,7,5,2,3,456,58.6,20.2,45.4,10.1,103.8,0,1,0,4,0,4,09:15
2026-11-21,Morning,381920,400524,69.5,88.1,3,124767,114702,80471,61978,2,BT202611211,Completed,27,13,7,4,3,446,56.5,18.2,46.4,12.6,121.7,1,1,2,0,3,5,10:00
2026-11-21,Afternoon,385898,380497,67.9,87.2,5,132997,110629,79791,62478,3,BT202611212,Completed,24,11,8,1,4,451,57.2,17.2,44.7,12.2,130.0,0,3,3,2,5,2,16:15
2026-11-21,Night,356731,352461,69.6,86.2,4,122361,113160,73162,48047,1,BT202611213,Completed,18,7,5,2,4,458,57.5,18.4,40.9,11.6,129.4,1,1,1,4,3,1,10:00
2026-11-22,Morning,400710,392003,61.8,86.3,2,133230,114589,86286,66603,2,BT202611221,Pending,24,11,6,2,5,452,60.4,16.9,45.7,11.3,114.8,2,3,3,4,1,3,11:15
2026-11-22,Afternoon,368873,372403,61.2,84.0,2,126655,110823,72424,58969,2,BT202611222,Pending,25,10,7,2,6,448,59.3,18.3,43.1,12.2,127.9,0,2,2,2,1,6,14:00
2026-11-22,Night,352447,344962,62.9,84.9,1,120989,98351,74694,58411,2,BT202611223,In Progress,22,9,7,2,4,451,58.4,17.1,43.8,12.3,122.5,1,3,2,1,5,1,14:00
2026-11-23,Morning,444447,414982,76.4,95.5,4,146730,132381,101467,63867,2,BT202611231,Pending,24,12,7,2,3,449,62.2,15.8,48.1,11.9,105.0,0,0,0,2,2,2,10:30
2026-11-23,Afternoon,380287,394232,76.1,92.5,4,124565,116689,78709,60321,3,BT202611232,Completed,22,11,6,2,3,433,59.1,16.7,49.9,11.4,128.0,1,1,0,3,7,0,14:00
2026-11-23,Night,376261,365184,80.9,91.9,5,135704,112512,81278,46764,3,BT202611233,On Hold,18,6,5,2,5,436,59.1,16.8,46.5,12.6,98.8,0,1,3,2,5,0,15:00
2026-11-24,Morning,416748,425478,66.0,89.6,0,141952,120407,92798,61589,2,BT202611241,Completed,20,11,7,1,1,459,58.3,17.1,42.4,11.7,139.5,1,0,0,2,4,2,14:15
2026-11-24,Afternoon,403911,404205,66.0,90.9,0,140619,110654,88594,64042,2,BT202611242,Completed,26,12,10,3,1,456,57.4,18.2,42.7,10.3,126.3,1,2,2,2,4,4,15:30
2026-11-24,Night,350946,374421,65.8,89.4,0,116421,102671,78569,53283,2,BT202611243,In Progress,18,7,5,1,5,450,57.2,18.2,41.3,11.2,139.7,2,1,0,1,8,2,09:00
2026-11-25,Morning,431493,409250,59.7,93.0,2,152183,134277,85756,59275,2,BT202611251,Pending,21,10,7,2,2,456,57.9,19.2,41.8,10.1,111.1,0,1,1,1,6,3,16:00
2026-11-25,Afternoon,368354,388787,60.9,90.9,4,121588,105358,83619,57787,2,BT202611252,In Progress,22,10,6,2,4,460,58.3,18.0,43.1,9.3,107.1,0,2,3,3,7,4,14:15
2026-11-25,Night,333304,360140,57.8,89.5,3,113389,98688,71203,50022,2,BT202611253,On Hold,23,9,8,3,3,453,56.7,18.2,42.4,10.0,106.4,1,0,1,0,5,1,15:00
2026-11-26,Morning,426115,413190,76.9,86.1,1,144771,130007,86369,64967,1,BT202611261,Completed,26,13,8,3,2,456,58.0,18.6,46.1,11.7,127.0,1,1,1,3,4,0,10:45
2026-11-26,Afternoon,419279,392530,79.4,84.8,1,138331,126099,87680,67166,3,BT202611262,Pending,24,10,7,3,4,457,58.6,18.6,45.2,12.3,127.8,1,2,1,4,4,2,15:00
2026-11-26,Night,378651,363607,77.0,84.3,1,128388,109248,73958,67055,2,BT202611263,Completed,20,9,6,2,3,449,59.1,18.0,43.9,12.4,129.8,1,2,0,1,3,4,10:30
2026-11-27,Morning,424639,423015,71.8,91.3,2,143811,131046,89181,60599,2,BT202611271,Completed,24,15,7,2,0,436,58.4,18.6,47.1,14.4,134.3,0,1,2,4,1,3,10:30
2026-11-27,Afternoon,388974,401864,67.0,89.3,2,129390,116001,75571,68010,2,BT202611272,Completed,25,12,6,4,3,445,58.7,17.9,48.0,12.3,142.2,0,0,2,2,1,1,10:00
2026-11-27,Night,381814,372253,69.2,89.3,1,139355,106002,76089,60366,2,BT202611273,On Hold,19,8,7,1,3,439,56.9,17.7,47.4,15.0,135.5,0,0,0,4,3,1,14:30
2026-11-28,Morning,390738,402578,67.8,84.1,3,130332,113680,86721,60003,2,BT202611281,Completed,23,12,7,2,2,448,53.6,18.2,46.3,12.4,124.8,0,1,2,2,5,5,14:15
2026-11-28,Afternoon,350194,382449,69.7,82.1,3,123367,104903,73617,48306,1,BT202611282,Completed,21,9,6,2,4,468,54.1,18.8,51.8,12.4,118.1,0,2,0,1,1,6,10:00
2026-11-28,Night,327008,354268,68.0,83.6,2,110864,99010,69885,47246,3,BT202611283,Pending,18,6,6,1,5,447,54.3,17.6,48.8,12.8,110.9,2,2,0,1,1,1,14:00
2026-11-29,Morning,281316,381161,45,87.4,1,93024,85546,55722,47022,2,BT202611291,In Progress,19,9,5,1,4,468,58.0,18.6,46.8,12.1,125.1,1,1,1,1,3,1,15:15
2026-11-29,Afternoon,253182,362103,45,87.9,1,83289,74919,54850,40122,2,BT202611292,On Hold,15,5,5,2,3,458,57.3,19.4,46.7,12.5,114.0,1,1,0,1,6,0,15:30
2026-11-29,Night,273807,335422,45.2,86.7,0,84560,86233,62514,40498,2,BT202611293,Completed,16,6,5,1,4,447,58.4,20.0,47.4,11.3,111.0,1,0,2,2,2,2,14:00
2026-11-30,Morning,421552,422924,73.5,89.8,1,140445,128956,91042,61107,2,BT202611301,Completed,25,11,8,2,4,480,59.4,18.2,42.3,10.7,145.8,0,1,0,3,4,1,10:30
2026-11-30,Afternoon,415317,401778,75.2,88.6,3,137000,131906,79735,66675,1,BT202611302,Completed,24,10,7,2,5,474,58.5,18.3,45.1,10.6,141.2,2,0,0,4,4,0,14:00
2026-11-30,Night,365308,372173,74.1,87.7,2,126593,100773,74251,63690,1,BT202611303,Pending,20,7,6,1,6,472,58.6,19.1,40.7,10.5,137.0,1,0,2,4,0,4,15:30
2026-12-01,Morning,385247,390718,64.2,80.8,3,135222,117604,77136,55283,2,BT202612011,Completed,25,11,10,3,1,457,60.6,18.8,37.9,14.9,108.9,0,1,4,2,6,3,11:30
2026-12-01,Afternoon,372616,371182,66.0,81.3,4,118963,105761,82142,65749,1,BT202612012,In Progress,24,9,6,2,7,461,59.8,17.8,41.2,13.4,106.9,0,1,1,4,2,1,14:15
2026-12-01,Night,352401,343832,69.9,79.6,4,118321,102087,67079,64911,3,BT202612013,Completed,20,8,6,1,5,459,61.6,18.3,43.8,13.2,117.9,2,2,3,5,5,2,11:30
2026-12-02,Morning,379388,409700,49.0,87.1,3,123613,121364,78796,55613,2,BT202612021,Completed,19,8,5,2,4,458,60.6,19.0,50.3,13.2,129.0,0,3,1,2,5,3,14:30
2026-12-02,Afternoon,379817,389215,54.1,83.9,3,132687,109343,79028,58756,3,BT202612022,On Hold,21,10,7,1,3,445,61.3,18.7,51.0,12.3,114.9,0,3,1,3,9,2,10:30
2026-12-02,Night,326455,360536,53.6,84.8,3,109885,94250,73260,49058,2,BT202612023,Completed,19,9,5,3,2,455,59.8,18.6,52.3,12.3,117.0,0,1,1,3,2,2,11:15
2026-12-03,Morning,423850,417622,69.6,87.4,3,141516,128220,95023,59089,2,BT202612031,Completed,27,13,11,2,1,454,57.6,17.1,48.6,11.4,126.8,1,0,0,3,2,0,15:00
2026-12-03,Afternoon,410684,396741,71.4,89.8,2,142520,123685,80612,63865,2,BT202612032,Completed,25,11,7,3,4,458,57.3,18.4,48.0,10.8,135.6,0,3,0,5,3,5,14:00
2026-12-03,Night,342102,367507,75.5,83.9,2,109234,99657,71704,61505,2,BT202612033,Completed,22,9,6,3,4,452,58.0,16.6,48.4,11.0,130.0,0,0,2,7,5,1,11:30
2026-12-04,Morning,392363,413786,67.9,93.2,2,124324,124665,78035,65337,2,BT202612041,Pending,21,10,7,2,2,469,59.2,18.1,38.0,11.5,121.9,2,1,1,4,4,2,10:45
2026-12-04,Afternoon,377739,393097,66.0,93.3,3,122071,111437,83766,60463,2,BT202612042,On Hold,26,11,7,2,6,458,59.7,18.2,39.1,9.5,134.7,0,2,4,2,4,5,16:30
2026-12-04,Night,351326,364132,71.8,91.9,2,122360,104538,76434,47992,2,BT202612043,Completed,19,8,5,3,3,455,61.1,18.6,39.9,11.4,129.2,0,0,1,2,5,1,10:15
2026-12-05,Morning,388308,385041,65.2,87.7,2,126472,114505,86086,61243,2,BT202612051,In Progress,25,12,7,1,5,441,56.7,18.6,47.7,9.8,118.6,1,1,1,4,3,2,09:00
2026-12-05,Afternoon,360599,365789,65.6,88.8,1,118340,115738,74234,52285,2,BT202612052,In Progress,25,9,7,3,6,432,55.2,17.9,39.4,11.9,114.6,0,3,0,4,0,5,09:15
2026-12-05,Night,358521,338836,70.3,85.9,2,126486,107474,69983,54575,3,BT202612053,On Hold,17,5,5,1,6,450,57.4,17.8,44.3,10.4,114.4,0,3,1,0,3,0,15:30
2026-12-06,Morning,368955,375988,55.8,77.4,4,121582,115052,78799,53521,1,BT202612061,Completed,27,13,8,2,4,459,58.9,18.4,43.7,13.3,125.5,0,0,4,3,4,3,11:00
2026-12-06,Afternoon,338481,357189,61.4,76.7,3,113189,104785,67280,53225,2,BT202612062,Completed,21,10,7,2,2,452,61.3,20.1,43.0,12.4,123.0,0,0,3,2,3,2,11:30
2026-12-06,Night,352380,330870,59.5,77.0,3,125184,97642,72638,56914,2,BT202612063,In Progress,23,12,8,1,2,456,57.3,19.6,43.5,12.8,123.1,1,0,1,5,4,2,15:00
2026-12-07,Morning,391561,407351,57.3,91.0,6,131798,114195,82614,62953,1,BT202612071,Pending,24,12,8,3,1,446,61.7,18.1,50.6,11.4,119.5,0,2,4,2,2,0,14:30
2026-12-07,Afternoon,391286,386984,61.8,90.0,6,135925,115470,78481,61407,3,BT202612072,Completed,21,9,6,2,4,445,60.4,19.1,54.9,10.4,134.6,0,3,3,2,4,3,11:45
2026-12-07,Night,349534,358469,59.0,92.2,6,117827,103041,73519,55146,1,BT202612073,Completed,18,8,5,2,3,448,59.7,18.1,51.7,10.8,136.0,1,0,0,1,4,1,16:00
2026-12-08,Morning,427105,402473,68.9,84.9,6,135133,127199,92340,72431,2,BT202612081,In Progress,22,8,7,3,4,456,57.0,18.7,41.6,11.0,125.2,0,0,2,0,2,3,14:30
2026-12-08,Afternoon,379868,382349,71.2,83.3,5,124942,112054,78491,64379,2,BT202612082,Completed,23,11,7,3,2,442,54.5,17.7,41.9,12.6,131.6,0,2,0,2,7,2,16:30
2026-12-08,Night,350664,354176,69.1,82.3,5,127075,103165,70390,50031,3,BT202612083,On Hold,24,10,9,2,3,437,56.6,17.7,42.3,13.0,136.5,2,1,0,1,4,1,10:30
2026-12-09,Morning,349684,414640,53.1,90.3,2,118787,103034,68907,58954,2,BT202612091,Completed,24,13,7,2,2,452,61.2,17.8,42.7,12.8,106.5,0,1,1,1,5,1,14:15
2026-12-09,Afternoon,316357,393908,49.8,89.0,2,111143,83831,65016,56364,3,BT202612092,In Progress,23,11,7,2,3,444,60.8,17.1,41.2,14.8,124.9,0,2,1,5,4,3,14:00
2026-12-09,Night,357901,364884,57.4,88.8,2,115624,120675,72090,49510,2,BT202612093,On Hold,19,7,6,2,4,441,59.3,16.1,42.9,12.9,121.5,1,1,4,2,5,6,14:30
2026-12-10,Morning,434296,421318,67.7,91.4,0,140731,124262,98932,70369,2,BT202612101,Completed,23,13,8,2,0,450,56.9,16.7,46.2,11.1,110.9,2,1,4,4,3,3,14:00
2026-12-10,Afternoon,392707,400252,68.9,91.4,0,133408,115683,82709,60904,3,BT202612102,Completed,26,11,7,2,6,438,58.1,17.1,45.2,11.5,103.1,2,1,4,1,0,2,16:00
2026-12-10,Night,357968,370760,68.6,90.4,0,119175,102631,75191,60968,3,BT202612103,In Progress,17,8,4,2,3,455,57.9,17.1,45.2,11.6,116.0,1,1,0,0,4,3,15:30
2026-12-11,Morning,299393,397356,52.8,92.2,2,100516,86022,66472,46381,2,BT202612111,Completed,19,9,5,2,3,451,59.3,18.4,43.2,11.8,104.4,1,1,3,0,0,0,11:45
2026-12-11,Afternoon,274086,377488,51.7,87.4,2,92962,80518,54020,46584,2,BT202612112,On Hold,19,8,7,1,3,444,56.4,18.6,43.9,10.5,105.4,1,1,0,1,1,3,09:00
2026-12-11,Night,298731,349674,59.2,84.8,2,97716,91523,62389,47100,3,BT202612113,In Progress,18,7,5,1,5,452,56.8,18.6,40.0,10.1,102.5,2,0,4,1,0,1,11:00
2026-12-12,Morning,413736,387474,71.6,81.5,1,152772,126455,76779,57728,2,BT202612121,Pending,25,13,8,2,2,463,58.1,17.1,46.2,12.7,148.0,0,0,3,2,0,0,15:00
2026-12-12,Afternoon,377272,368100,68.2,80.6,0,119875,106082,81361,69952,2,BT202612122,In Progress,25,9,7,2,7,450,58.4,18.2,50.3,14.3,130.2,0,2,2,2,6,4,16:00
2026-12-12,Night,338075,340977,65.9,79.0,2,120039,89982,77502,50550,2,BT202612123,In Progress,21,8,7,3,3,451,59.3,16.9,50.1,11.0,148.9,1,2,3,1,5,3,14:30
2026-12-13,Morning,378840,394525,68.1,83.8,0,130006,107059,84955,56817,3,BT202612131,Completed,26,11,8,3,4,435,59.3,17.6,39.1,10.4,116.9,1,2,3,0,7,6,15:45
2026-12-13,Afternoon,373817,374799,73.5,82.3,1,120343,116369,77573,59529,3,BT202612132,Completed,26,13,9,2,2,428,58.6,17.6,46.0,9.8,112.9,2,2,2,2,2,2,16:00
2026-12-13,Night,361610,347182,67.6,83.0,1,121111,110032,70569,59896,2,BT202612133,In Progress,22,10,7,3,2,431,61.2,18.1,44.6,9.9,108.1,2,3,2,2,3,3,16:00
2026-12-14,Morning,413989,435502,60.5,90.9,1,130902,137417,86157,59511,2,BT202612141,Completed,23,11,7,2,3,449,61.0,17.9,40.9,12.6,84.7,1,1,3,3,2,3,14:15
2026-12-14,Afternoon,373947,413727,60.1,90.3,1,128908,107126,83266,54645,2,BT202612142,In Progress,23,10,6,2,5,439,61.1,18.7,45.8,11.9,110.0,0,3,0,3,2,3,14:30
2026-12-14,Night,360943,383242,60.5,89.9,2,113641,103034,82867,61399,2,BT202612143,In Progress,18,8,6,2,2,451,62.2,19.5,38.8,11.6,103.4,0,0,3,2,4,3,14:45
2026-12-15,Morning,377517,388991,58.0,81.0,2,126722,113967,73574,63252,2,BT202612151,In Progress,24,10,7,4,3,433,57.0,17.9,39.2,13.1,109.1,0,2,2,2,3,3,14:00
2026-12-15,Afternoon,349738,369541,56.3,77.1,1,125375,95490,66608,62263,2,BT202612152,On Hold,24,9,7,2,6,436,58.7,19.0,37.9,12.2,110.5,0,1,1,4,2,2,14:00
2026-12-15,Night,360917,342312,60.9,78.8,0,119631,111535,71011,58738,2,BT202612153,Pending,22,9,7,3,3,435,58.7,16.9,39.9,14.2,122.0,0,1,3,7,2,2,09:00
2026-12-16,Morning,416941,421492,69.6,91.3,1,131861,125092,90320,69666,2,BT202612161,Completed,26,13,8,2,3,447,61.1,16.7,50.2,11.4,121.7,0,3,3,2,6,3,14:15
2026-12-16,Afternoon,425538,400418,70.5,89.1,1,151888,119172,84184,70292,2,BT202612162,In Progress,26,13,8,5,0,447,60.9,17.9,51.6,11.8,128.0,2,3,1,2,6,5,09:00
2026-12-16,Night,356145,370913,70.6,90.5,1,120818,102069,73996,59261,1,BT202612163,In Progress,24,9,6,2,7,451,60.0,17.6,47.6,12.1,142.6,1,2,0,2,4,2,10:15
2026-12-17,Morning,401311,416535,67.6,81.7,3,139833,118957,80542,61977,2,BT202612171,In Progress,25,12,7,2,4,429,57.9,17.5,40.6,12.2,123.0,0,0,1,3,0,2,15:45
2026-12-17,Afternoon,408284,395708,67.9,83.7,3,140423,118485,80321,69052,3,BT202612172,In Progress,22,10,4,2,6,423,58.8,17.4,40.9,10.7,110.8,0,0,1,5,1,1,14:30
2026-12-17,Night,354422,366551,68.5,83.8,3,126323,109805,64684,53608,2,BT202612173,Completed,21,8,6,1,6,431,55.9,17.8,42.7,10.6,108.3,1,0,0,3,4,4,10:00
2026-12-18,Morning,396606,388154,58.4,84.4,7,134374,114110,84099,64022,1,BT202612181,Pending,28,13,10,3,2,455,57.7,18.7,40.5,12.9,135.0,2,1,1,2,0,3,10:30
2026-12-18,Afternoon,360177,368746,59.6,84.2,6,119644,107710,78573,54248,2,BT202612182,Pending,20,9,7,2,2,447,57.8,18.6,45.5,13.1,137.6,0,1,4,1,0,3,14:30
2026-12-18,Night,335334,341575,63.8,83.8,6,107802,95949,72134,59446,3,BT202612183,On Hold,22,9,5,2,6,454,56.0,19.4,40.1,12.4,142.2,0,0,1,1,1,3,16:00
2026-12-19,Morning,413654,394367,53.7,84.1,5,133108,128076,85554,66914,2,BT202612191,In Progress,23,12,8,2,1,458,57.9,17.3,49.2,9.9,123.5,0,0,2,3,1,0,14:15
2026-12-19,Afternoon,376474,374649,55.2,82.0,5,125251,107456,86376,57390,1,BT202612192,On Hold,22,9,6,2,5,459,57.0,17.5,46.7,14.0,113.7,0,1,3,1,1,1,14:00
2026-12-19,Night,315263,347043,54.6,83.9,5,111044,85976,68656,49585,2,BT202612193,On Hold,18,7,5,2,4,449,56.7,18.0,46.0,11.8,102.3,0,2,4,1,0,1,15:15
2026-12-20,Morning,385161,380222,58.1,81.1,3,122157,121166,84339,57498,1,BT202612201,In Progress,27,13,9,2,3,453,57.9,18.7,39.5,10.3,120.3,1,0,2,2,3,3,14:30
2026-12-20,Afternoon,351927,361211,57.8,84.6,3,126080,97754,72274,55817,2,BT202612202,On Hold,20,9,5,1,5,443,56.9,18.4,41.5,10.4,126.2,1,1,2,0,3,3,10:15
2026-12-20,Night,331494,334595,57.7,80.9,3,111119,91100,73075,56198,2,BT202612203,In Progress,19,8,5,2,4,440,56.8,18.4,39.6,11.0,130.4,0,2,3,5,6,2,10:15
2026-12-21,Morning,364809,388513,55.0,80.9,4,130477,95985,80555,57789,3,BT202612211,Completed,25,12,8,3,2,440,58.0,17.8,43.4,11.4,119.9,1,2,3,3,1,4,14:00
2026-12-21,Afternoon,361040,369087,54.7,80.4,4,117298,107831,76669,59240,2,BT202612212,Completed,22,10,7,3,2,444,58.6,17.6,39.3,11.2,129.8,2,2,1,1,1,2,11:15
2026-12-21,Night,339888,341891,51.9,83.1,4,119512,92873,67809,59691,3,BT202612213,On Hold,19,9,5,1,4,448,57.1,17.9,40.0,12.6,132.4,2,2,3,2,0,3,16:30
2026-12-22,Morning,393769,400300,68.4,85.6,2,133537,119173,86443,54614,2,BT202612221,Completed,28,15,6,1,6,436,59.1,17.9,42.6,12.3,119.1,0,2,1,1,8,2,10:15
2026-12-22,Afternoon,359498,380285,63.9,85.3,2,121257,103846,79393,54999,3,BT202612222,In Progress,19,9,4,2,4,433,58.5,18.5,44.4,12.9,125.0,1,3,0,0,5,1,09:30
2026-12-22,Night,363767,352264,65.8,86.8,2,121327,101775,76819,63844,2,BT202612223,On Hold,21,7,6,2,6,445,58.5,18.7,42.4,13.2,113.7,1,1,0,1,3,3,11:30
2026-12-23,Morning,398631,423144,63.1,92.5,1,131001,118449,83005,66174,2,BT202612231,Completed,19,11,5,2,1,452,60.6,18.2,53.8,10.8,119.1,0,2,3,4,5,5,15:15
2026-12-23,Afternoon,371207,401987,66.4,91.8,1,120769,109919,81459,59057,3,BT202612232,Completed,19,9,6,2,2,447,60.9,19.0,52.4,11.9,122.0,0,2,1,1,3,1,14:30
2026-12-23,Night,333761,372367,57.9,92.5,0,112149,94744,78255,48611,2,BT202612233,On Hold,21,8,6,2,5,443,61.2,18.1,52.6,11.0,122.4,0,1,1,0,7,4,14:00
2026-12-24,Morning,424942,410665,67.0,88.6,1,133712,127763,97196,66269,2,BT202612241,Completed,26,13,7,2,4,469,57.4,17.4,43.0,12.2,124.7,2,1,0,4,3,2,10:00
2026-12-24,Afternoon,381921,390132,66.6,84.4,2,121003,116847,82729,61339,3,BT202612242,In Progress,25,10,8,3,4,461,59.4,16.9,45.9,14.3,113.3,0,0,2,1,2,5,14:15
2026-12-24,Night,376133,361385,67.4,83.4,1,122526,114128,81653,57824,2,BT202612243,In Progress,23,8,8,2,5,461,57.1,18.1,43.9,12.3,125.3,0,1,2,3,0,0,10:30
2026-12-25,Morning,451879,411738,63.0,81.3,2,149714,134772,96205,71186,2,BT202612251,Pending,24,11,8,1,4,452,55.5,17.8,46.4,12.2,125.2,2,2,2,0,2,1,09:00
2026-12-25,Afternoon,379300,391151,65.4,81.0,2,137576,103046,89516,49160,2,BT202612252,In Progress,27,13,9,3,2,450,55.8,17.5,47.1,12.1,102.2,1,3,4,5,0,4,10:00
2026-12-25,Night,348335,362329,63.4,79.7,3,111064,100680,78951,57639,1,BT202612253,Pending,19,7,8,2,2,453,55.8,18.4,44.8,11.8,112.5,2,1,2,3,3,4,16:00
2026-12-26,Morning,406826,407896,68.3,85.6,2,135909,123515,81591,65810,1,BT202612261,Pending,27,10,7,3,7,454,56.9,18.5,42.5,11.1,126.2,0,0,2,3,1,3,14:00
2026-12-26,Afternoon,403328,387501,70.2,85.8,3,129436,124327,83188,66374,3,BT202612262,Pending,24,9,7,2,6,453,59.2,18.4,39.4,10.0,132.7,1,0,1,2,2,2,11:45
2026-12-26,Night,395143,358949,67.6,89.0,3,144153,118015,83473,49500,2,BT202612263,Completed,20,8,6,3,3,459,59.2,18.4,38.7,12.3,121.5,0,0,1,3,2,2,11:00
2026-12-27,Morning,362786,392977,69.3,86.8,4,118568,108547,71159,64511,1,BT202612271,Pending,25,12,9,3,1,441,61.9,17.6,45.1,13.1,120.4,0,0,2,2,0,0,15:00
2026-12-27,Afternoon,341592,373328,75.1,84.1,4,121648,96489,74428,49024,3,BT202612272,Completed,23,10,7,2,4,463,61.0,17.0,49.4,12.3,105.0,0,1,2,0,1,1,10:30
2026-12-27,Night,345006,345820,68.4,81.6,3,117344,105211,74175,48274,2,BT202612273,On Hold,16,5,4,1,6,457,64.0,17.8,48.0,13.5,117.5,2,3,2,3,2,3,15:00
2026-12-28,Morning,363844,418223,58.3,89.3,2,123007,105647,77356,57831,3,BT202612281,Completed,19,10,5,3,1,456,57.0,19.6,42.7,13.3,116.7,3,0,1,4,0,0,10:30
2026-12-28,Afternoon,289831,397312,49.1,91.2,1,96594,85116,61826,46294,1,BT202612282,Completed,18,7,5,2,4,458,57.6,19.5,44.4,11.7,115.8,3,1,2,3,5,2,16:30
2026-12-28,Night,271099,368036,51.0,89.1,1,89179,76540,59621,45756,3,BT202612283,Completed,15,6,4,0,5,461,58.9,19.7,45.1,13.5,106.9,3,2,0,0,0,5,10:00
2026-12-29,Morning,362292,376840,57.7,79.5,2,120826,104786,79297,57381,2,BT202612291,Pending,26,12,8,2,4,448,58.0,18.8,41.1,12.3,112.5,0,1,0,2,5,3,14:15
2026-12-29,Afternoon,347713,357998,60.6,79.8,1,113539,109255,77511,47406,2,BT202612292,In Progress,20,8,5,2,5,440,57.3,18.7,42.0,11.4,121.9,0,0,0,1,6,1,16:30
2026-12-29,Night,325289,331619,56.6,75.8,1,103673,93132,74020,54462,2,BT202612293,In Progress,18,7,4,1,6,438,56.3,18.7,45.7,11.7,139.1,1,0,1,4,3,0,10:30
2026-12-30,Morning,406164,395847,72.2,87.6,1,130803,125815,85716,63828,2,BT202612301,Completed,22,10,6,2,4,445,57.9,19.9,43.2,10.6,118.1,1,3,1,3,3,1,09:00
2026-12-30,Afternoon,399077,376054,69.7,87.0,1,143307,109115,87581,59071,3,BT202612302,Pending,19,8,6,2,3,435,57.9,19.2,43.3,11.2,109.4,2,0,4,3,2,1,09:15
2026-12-30,Night,349010,348345,68.0,89.0,1,114467,121098,68903,44540,2,BT202612303,Pending,24,12,7,2,3,442,57.6,18.9,42.2,11.2,103.3,1,2,3,3,3,1,15:15
2026-12-31,Morning,410205,396101,60.2,87.4,4,133863,115121,83899,77321,1,BT202612311,Pending,25,14,8,2,1,446,58.2,18.4,48.8,13.3,146.0,2,1,3,2,1,3,15:00
2026-12-31,Afternoon,367172,376296,59.4,82.2,4,129591,105562,77702,54315,2,BT202612312,In Progress,23,11,7,3,2,443,59.0,18.3,46.5,12.6,142.4,0,1,2,0,2,2,10:15
